delta,amp_lo,amp_hi,N_total,N_keep,N_erasure,Erasure_frac,Erasure_atom,Erasure_bkd,Erasure_TP,Erasure_TN,Erasure_FP,Erasure_FN,Keep_TP,Keep_TN,Keep_FP,Keep_FN,F1_data,F0_data,f_kept,F_data,N_error,N_correct,N_erase_error,N_erase_correct,P_erase_given_error,P_erase_given_correct,mean_dist_to_thld,median_dist_to_thld,eps_atom_cdf,eps_bkd_cdf,eps_cdf,F1_cdf,F0_cdf,F1_cond_cdf,F0_cond_cdf,f_kept_cdf,F_cdf,P_erase_error_cdf,P_erase_correct_cdf,eps_atom_loss,eps_loss,F1_loss,F0_loss,F1_cond_loss,F0_cond_loss,f_kept_loss,F_loss_cdf,P_erase_error_loss,P_erase_correct_loss
1.82468071,-1.52468071,2.12468071,27216,15035,12181,0.4475676072898295,422,11759,298,11741,18,124,15031,0,4,0,1.0,0.0,0.9997339541070834,0.9997339541070834,146,27070,142,12039,0.9726027397260274,0.44473586996675285,0.3156344159620164,0.31175833333333197,0.01753819289426375,1.0,0.44216702288341625,0.9822869460993626,8.148310553812968e-154,0.999822017502249,,1.0,,0.9226226492957608,0.4415497481228497,0.017942083673372154,0.442396348434914,0.9818807958211837,8.148310553812968e-154,0.9998196435235646,,1.0,,0.9224185952728109,0.4417732962672269
1.87997407,-1.57997407,2.17997407,27216,15026,12190,0.4478982951205173,431,11759,307,11741,18,124,15022,0,4,0,1.0,0.0,0.9997337947557567,0.9997337947557567,146,27070,142,12048,0.9726027397260274,0.44506834133727374,0.3167636560021867,0.31175833333333197,0.018549461197454032,1.0,0.44274121192990357,0.981290004686791,4.754493288344992e-165,0.9998364317819308,,1.0,,0.928962409445204,0.4421165297391261,0.018972794001589185,0.44298157648833614,0.9808645847098412,4.754493288344992e-165,0.9998342336608247,,1.0,,0.9287694670126189,0.44235104071583575
1.93526742,-1.63526742,2.23526742,27216,15017,12199,0.44822898295120517,439,11760,315,11741,19,124,15014,0,3,0,1.0,0.0,0.9998002264100686,0.9998002264100686,146,27070,143,12056,0.9794520547945206,0.4453638714444034,0.31793081680192276,0.31175833333333197,0.019606985005639514,1.0,0.44334166443607237,0.9802457031990123,1.1026139890680447e-176,0.9998497421002647,,1.0,,0.934813388714151,0.4427102365283708,0.0200499414123077,0.4435931710995146,0.9798008198237196,1.1026139890680447e-176,0.9998477077860601,,1.0,,0.9346312109954593,0.4429558208158781
1.99056078,-1.69056078,2.29056078,27216,15004,12212,0.4487066431510876,452,11760,328,11741,19,124,15001,0,3,0,1.0,0.0,0.9998000533191149,0.9998000533191149,146,27070,143,12069,0.9794520547945206,0.4458441078684891,0.3196734055300788,0.31175833333333197,0.020712549743815936,1.0,0.44396939415017583,0.9791523353076104,1.0162156051765533e-188,0.9998620272846973,,1.0,,0.9402105879521899,0.4433318385732442,0.021175313717898957,0.44423214737223293,0.9786877932148598,1.0162156051765533e-188,0.999860145469194,,1.0,,0.9400388090167368,0.44358860758355384
2.04585414,-1.7458541399999998,2.3458541399999997,27216,14995,12221,0.44903733098177545,461,11760,337,11741,19,124,14992,0,3,0,1.0,0.0,0.9997999333111037,0.9997999333111037,146,27070,143,12078,0.9794520547945206,0.44617657923901,0.32092413761830635,0.31175833333333197,0.021867965326839954,1.0,0.44462542872558997,0.9780081650332201,3.721872542512289e-201,0.9998733610233087,,1.0,,0.9451867241873043,0.44398232281357836,0.022350722892218403,0.444899534128948,0.9775237675707698,3.721872542512289e-201,0.9998716211018095,,1.0,,0.9450249638593635,0.44425038872962197
2.10114749,-1.8011474899999997,2.4011474899999996,27216,14984,12232,0.44944150499706054,472,11760,348,11741,19,124,14981,0,3,0,1.0,0.0,0.9997997864388681,0.9997997864388681,146,27070,143,12089,0.9794520547945206,0.44658293313631325,0.3225008380341172,0.31175833333333197,0.02307506574928922,1.0,0.4453108094879396,0.9768114274585215,5.416563512472942e-214,0.9998838121658995,,1.0,,0.9497723646415682,0.4446626926410256,0.023578004658138932,0.4455963736765954,0.9763069769316017,5.416563512472942e-214,0.9998822041998152,,1.0,,0.9496202327617055,0.4449421682516642
2.15644084,-1.85644084,2.45644084,27216,14977,12239,0.4496987066431511,479,11760,355,11741,19,124,14974,0,3,0,1.0,0.0,0.999799692862389,0.999799692862389,146,27070,143,12096,0.9794520547945206,0.4468415219800517,0.3235302278917114,0.31175833333333197,0.024335708474486625,1.0,0.44602659108819226,0.9755603296235904,3.132163058769158e-227,0.9998934450068266,,1.0,,0.95399605256886,0.4453739673900331,0.024859017871465414,0.44632372145678106,0.9750356275923715,3.132163058769158e-227,0.9998919596877847,,1.0,,0.9538531527480862,0.4456649659211489
2.2117342,-1.9117342,2.5117342,27216,14964,12252,0.4501763668430335,492,11760,368,11741,19,124,14961,0,3,0,1.0,0.0,0.9997995188452286,0.9997995188452286,146,27070,143,12109,0.9794520547945206,0.4473217584041374,0.32550554460496156,0.31175833333333197,0.025651772841484056,1.0,0.4467738405981574,0.9742530523823054,7.196089504356803e-241,0.9999023195469979,,1.0,,0.9578844238074111,0.4461171812824379,0.02619564290370141,0.4470826451275315,0.9737078999852362,7.196089504356803e-241,0.9999009481623701,,1.0,,0.957750356722519,0.446419816213303
2.26702755,-1.9670275499999998,2.5670275499999997,27216,14955,12261,0.4505070546737213,501,11760,377,11741,19,124,14952,0,3,0,1.0,0.0,0.9997993981945837,0.9997993981945837,146,27070,143,12118,0.9794520547945206,0.4476542297746583,0.32691024630943555,0.31175833333333197,0.027025157969193615,1.0,0.4475536363204713,0.9728877527490665,6.568457463741189e-255,0.9999104917434882,,1.0,,0.9614623177830206,0.4468933820933086,0.027589779514878048,0.4478742233555044,0.9723219510591454,6.568457463741189e-255,0.9999092261433323,,1.0,,0.9613366840584243,0.44720776695421405
2.32232091,-2.0223209100000004,2.62232091,27216,14945,12271,0.45087448559670784,511,11760,387,11741,19,124,14942,0,3,0,1.0,0.0,0.9997992639678822,0.9997992639678822,146,27070,143,12128,0.9794520547945206,0.4480236424085704,0.3285166218455428,0.31175833333333197,0.028457782976342542,1.0,0.44836706791348546,0.9714625639321032,2.3818787503385104e-269,0.9999180137618741,,1.0,,0.9647528895796125,0.44770363113200967,0.029043347094704613,0.44869954595291256,0.970875914293645,2.3818787503385104e-269,0.9999168463273732,,1.0,,0.9646352922726033,0.44802987931298227
2.37761426,-2.0776142600000003,2.67761426,27216,14932,12284,0.4513521457965902,524,11760,400,11741,19,124,14929,0,3,0,1.0,0.0,0.9997990892043932,0.9997990892043932,146,27070,143,12141,0.9794520547945206,0.4485038788326561,0.3306604741262338,0.31175833333333197,0.02995158338602141,1.0,0.44921523434980115,0.9699755991475555,3.4312474367244494e-284,0.9999249341938238,,1.0,,0.9677777066845327,0.448549001073818,0.030558281009656376,0.44955971180343246,0.969367903571904,3.4312474367244494e-284,0.9999238578070311,,1.0,,0.9676677534387979,0.4488872255997961
2.43290762,-2.13290762,2.7329076199999998,27216,14925,12291,0.4516093474426808,531,11760,407,11741,19,124,14922,0,3,0,1.0,0.0,0.9997989949748743,0.9997989949748743,146,27070,143,12148,0.9794520547945206,0.44876246767639455,0.33184027547256706,0.31175833333333197,0.031508511458389045,1.0,0.45009924410517654,0.968424951516278,1.9635326354579853e-299,0.9999312982859219,,1.0,,0.9705568505479463,0.4494305760185918,0.03213653296442845,0.45045582906743503,0.9677960130503642,1.9635326354579853e-299,0.9999303063009353,,1.0,,0.9704541554140993,0.4497808893400408
2.48820097,-2.18820097,2.7882009699999997,27216,14912,12304,0.4520870076425632,544,11760,420,11741,19,124,14909,0,3,0,1.0,0.0,0.9997988197424893,0.9997988197424893,146,27070,143,12161,0.9794520547945206,0.44924270410048023,0.33408931350238313,0.31175833333333197,0.03313053215117193,1.0,0.45102021286493454,0.966808698300875,0.0,0.9999371481363577,,1.0,,0.9731090039934273,0.4503494490819297,0.03378020458694378,0.4513890910303513,0.9661581837726825,0.0,0.9999362343426762,,1.0,,0.9730131889825441,0.4507120411080032
2.54349433,-2.2434943300000003,2.84349433,27216,14897,12319,0.45263815402704294,559,11760,435,11741,19,124,14894,0,3,0,1.0,0.0,0.9997986171712425,0.9997986171712425,146,27070,143,12176,0.9794520547945206,0.4497968230513484,0.3367469027518459,0.31175833333333197,0.034819623362842216,1.0,0.451979263662037,0.9651249008682778,0.0,0.9999425229001513,,1.0,,0.9754515422664245,0.45130672241644565,0.03549115827536396,0.45236055514510576,0.9644525930299562,0.0,0.9999416815147291,,1.0,,0.9753622386273986,0.4516817171646909
2.59878768,-2.29878768,2.89878768,27216,14878,12338,0.4533362727807172,578,11760,454,11741,19,124,14875,0,3,0,1.0,0.0,0.999798359994623,0.999798359994623,146,27070,143,12195,0.9794520547945206,0.4504987070557813,0.3401941272221313,0.31175833333333197,0.036577771439319895,1.0,0.4529775243258307,0.9633716093608821,0.0,0.9999474589662792,,1.0,,0.9776006117294792,0.4523035045561323,0.03727136374346532,0.4533713397974636,0.9626773079945268,0.0,0.9999466846003381,,1.0,,0.9775174610144917,0.45269101637670484
2.65408104,-2.35408104,2.9540810399999997,27216,14868,12348,0.4537037037037037,588,11760,464,11741,19,124,14865,0,3,0,1.0,0.0,0.9997982243744956,0.9997982243744956,146,27070,143,12205,0.9794520547945206,0.45086811968969337,0.34204473221034354,0.31175833333333197,0.038406971342015685,1.0,0.45401612757746057,0.961546862712405,0.0,0.9999519901411476,,1.0,,0.9795712112393525,0.45334091040734564,0.03912281360401445,0.45442257637503064,0.9608303703218721,0.0,0.9999512777753742,,1.0,,0.9794938661425573,0.45374105211769683
2.70937439,-2.40937439,3.0093743899999996,27216,14854,12362,0.4542181069958848,602,11760,478,11741,19,124,14851,0,3,0,1.0,0.0,0.9997980341995422,0.9997980341995422,146,27070,143,12219,0.9794520547945206,0.4513852973771703,0.3446960499919098,0.31175833333333197,0.04030922169387306,1.0,0.4550962082170568,0.9596486937613947,0.0,0.9999561478075193,,1.0,,0.9813772627499912,0.45442005834167015,0.041047503606786474,0.4555153980465781,0.9589098160734001,0.0,0.9999554927694813,,1.0,,0.981305387780874,0.45483294094170407
2.76466775,-2.4646677500000003,3.06466775,27216,14826,12390,0.45524691358024694,630,11760,506,11741,19,124,14823,0,3,0,1.0,0.0,0.999797652772157,0.999797652772157,146,27070,143,12247,0.9794520547945206,0.45241965275212415,0.3501048755716967,0.31175833333333197,0.04228652488992751,1.0,0.4562189031865097,0.9576751293045441,0.0,0.9999599610880239,,1.0,,0.9830316838273954,0.4555420701656088,0.043047432751968796,0.45665093982643196,0.9569136757681774,0.0,0.9999593590307557,,1.0,,0.9829649557999717,0.4559678025537398
2.87525446,-2.57525446,3.1752544599999997,27216,14781,12435,0.45690035273368607,675,11760,551,11741,19,124,14778,0,3,0,1.0,0.0,0.9997970367363507,0.9997970367363507,146,27070,143,12292,0.9794520547945206,0.4540820096047285,0.3590468612786481,0.3130033333333317,0.046474291237635613,1.0,0.45859667925099873,0.9534939187273043,0.0,0.999966660537028,,1.0,,0.9859326630747726,0.45791917403457827,0.047280993556139655,0.4590547175713927,0.9526867593842047,0.0,0.9999661526017246,,1.0,,0.985875310257625,0.4583709227797605
2.98584117,-2.68584117,3.28584117,27216,14731,12485,0.45873750734861846,725,11760,601,11741,19,124,14728,0,3,0,1.0,0.0,0.9997963478378928,0.9997963478378928,146,27070,143,12342,0.9794520547945206,0.4559290727742889,0.3693702263382717,0.3130033333333317,0.05098622815664787,1.0,0.4611585164500543,0.9489874667127152,0.0,0.9999722816133786,,1.0,,0.9883597757966508,0.4604811843235402,0.05183941549968347,0.461642948549258,0.9481338974111164,0.0,0.9999718538297876,,1.0,,0.9883106596662133,0.4609593521925812
3.09642788,-2.79642788,3.3964278799999996,27216,14675,12541,0.4607951205173427,781,11760,657,11741,19,124,14672,0,3,0,1.0,0.0,0.9997955706984668,0.9997955706984668,146,27070,143,12398,0.9794520547945206,0.4579977835241965,0.3813145450256483,0.3130033333333317,0.05583814905772932,1.0,0.4639133934960718,0.9441401256537314,0.0,0.9999769898682969,,1.0,,0.99038639142414,0.4632369970176551,0.05673846431796309,0.46442458440275874,0.9432394917270528,0.0,0.9999766300711412,,1.0,,0.9903444212225921,0.4637419587608874
3.20701459,-2.90701459,3.50701459,27216,14614,12602,0.46303644914756026,842,11760,718,11741,19,124,14611,0,3,0,1.0,0.0,0.9997947173942795,0.9997947173942795,146,27070,143,12459,0.9794520547945206,0.4602512005910602,0.39473627479765033,0.3130033333333317,0.06104562088625232,1.0,0.4668701491606134,0.9389364703497669,0.0,0.9999809269072287,,1.0,,0.9920752331239574,0.46619538165945495,0.061993649387178364,0.4674084312161988,0.9379881759299835,0.0,0.9999806241366849,,1.0,,0.9920392197305397,0.46672747871415854
3.3176013,-3.0176013000000004,3.6176013,27216,14561,12655,0.4649838330393886,895,11760,771,11741,19,124,14558,0,3,0,1.0,0.0,0.9997939701943548,0.9997939701943548,146,27070,143,12512,0.9794520547945206,0.46220908755079426,0.40673861734492206,0.3130033333333317,0.06662385543140177,1.0,0.47003742056075287,0.9333614099128668,0.0,0.9999842135929687,,1.0,,0.9934798006274715,0.46936491772789235,0.06762011639742359,0.4706030885761826,0.9323649275098232,0.0,0.9999839592284044,,1.0,,0.993449009858514,0.4699244527696815
3.42818801,-3.12818801,3.7281880099999998,27216,14474,12742,0.46818048206937096,982,11760,858,11741,19,124,14471,0,3,0,1.0,0.0,0.9997927317949427,0.9997927317949427,146,27070,143,12599,0.9794520547945206,0.46542297746582934,0.42699615647726596,0.31307249999999986,0.07258759478338246,1.0,0.4734235781227075,0.9274003051416844,0.0,0.999986952864912,,1.0,,0.9946456230518657,0.4727539279088301,0.07363253050794473,0.4740168832282212,0.9263551854083074,0.0,0.9999867395130416,,1.0,,0.9946193893781193,0.47334115929647275
3.53877472,-3.2387747200000003,3.83877472,27216,14397,12819,0.47100970017636684,1059,11760,935,11741,19,124,14394,0,3,0,1.0,0.0,0.9997916232548447,0.9997916232548447,146,27070,143,12676,0.9794520547945206,0.46826745474695236,0.4453408482200892,0.31307249999999986,0.07895099178843387,1.0,0.4770366577052714,0.9210390905520782,0.0,0.9999892322130534,,1.0,,0.9956113588027444,0.47637040871814623,0.0800449576076869,0.4776578016575391,0.9199449721473045,0.0,0.9999890535465925,,1.0,,0.9955890835352184,0.4769855448819155
3.64936143,-3.34936143,3.9493614299999997,27216,14307,12909,0.47431657848324515,1148,11761,1024,11741,20,124,14305,0,2,0,1.0,0.0,0.9998602082896484,0.9998602082896484,146,27070,144,12765,0.9863013698630136,0.47155522718876985,0.4672828943631051,0.31307249999999986,0.08572748646397164,1.0,0.48088429042944414,0.9142644001378939,0.0,0.9999911258426625,,1.0,,0.9964097584368706,0.48022195900415426,0.0868707407479632,0.48153341992865495,0.9131210195917137,0.0,0.9999909764578896,,1.0,,0.9963909067403234,0.4808651528320338
3.75994814,-3.4599481400000003,4.05994814,27216,14211,13005,0.47784391534391535,1244,11761,1120,11741,20,124,14209,0,2,0,1.0,0.0,0.9998592639504609,0.9998592639504609,146,27070,144,12861,0.9863013698630136,0.4751015884743258,0.49118419428424887,0.31307249999999986,0.09292967944347513,1.0,0.4849736308215763,0.907063695825465,0.0,0.9999926965628686,,1.0,,0.9970685051563347,0.48431570691858705,0.0941223737050262,0.4856508318953472,0.905870897303947,0.0,0.9999925718542643,,1.0,,0.9970526022667662,0.4849870501983782
3.87053485,-3.57053485,4.17053485,27216,14093,13123,0.48217960023515577,1362,11761,1238,11741,20,124,14091,0,2,0,1.0,0.0,0.9998580855743986,0.9998580855743986,146,27070,144,12979,0.9863013698630136,0.47946065755448836,0.5211065476009035,0.3136949999999985,0.10056920362069695,1.0,0.489311283934106,0.8994253974827293,0.0,0.9999939974297128,,1.0,,0.997610946418178,0.4886582360037512,0.10181137284773892,0.4900165764482697,0.8981831423454123,0.0,0.9999938934799629,,1.0,,0.9975975733644099,0.4893577539822514
3.98112156,-3.6811215600000002,4.28112156,27216,13976,13240,0.48647854203409757,1479,11761,1355,11741,20,124,13974,0,2,0,1.0,0.0,0.9998568975386377,0.9998568975386377,146,27070,144,13096,0.9863013698630136,0.4837827853712597,0.5512285205186297,0.3136949999999985,0.10865659525323912,1.0,0.4939032321593292,0.8913390132507825,0.0,0.999995073171625,,1.0,,0.9980567289901578,0.49325551109636895,0.10994814857480496,0.49463656451816795,0.8900473892885377,0.0,0.9999949866553839,,1.0,,0.998045518055102,0.4939831572192346
4.09170827,-3.79170827,4.39170827,27216,13865,13351,0.4905570252792475,1590,11761,1466,11741,20,124,13863,0,2,0,1.0,0.0,0.9998557518932564,0.9998557518932564,146,27070,144,13207,0.9863013698630136,0.4878832656076838,0.5802395987191964,0.3153549999999994,0.11720116586439856,1.0,0.49875476249641937,0.8827952688843237,0.0,0.9999959614227615,,1.0,,0.9984223486746231,0.49811280479488484,0.1185418776635227,0.4995160065966496,0.8814544991228733,0.0,0.9999958895226987,,1.0,,0.9984129787778172,0.4988684556924621
4.20229498,-3.9022949799999997,4.502294979999999,27216,13749,13467,0.4948192239858907,1706,11761,1582,11741,20,124,13747,0,2,0,1.0,0.0,0.9998545348752637,0.9998545348752637,146,27070,144,13323,0.9863013698630136,0.4921684521610639,0.610946382267765,0.3153549999999994,0.1262108763473828,1.0,0.5038703950689339,0.8737862347198702,0.0,0.9999966937872437,,1.0,,0.9987216248666873,0.5032346252754352,0.12760037793574958,0.5046593415726461,0.8723966856726886,0.0,0.9999966341210065,,1.0,,0.9987138170048157,0.5040180760606802
4.31288169,-4.01288169,4.61288169,27216,13613,13603,0.49981628453850674,1842,11761,1718,11741,20,124,13611,0,2,0,1.0,0.0,0.9998530816131639,0.9998530816131639,146,27070,144,13459,0.9863013698630136,0.4971924639822682,0.6473795817711774,0.3153549999999994,0.13569221472561216,1.0,0.509253813718213,0.8643054488387405,0.0,0.9999972967550597,,1.0,,0.998966109115859,0.5086246462711683,0.13712998669478696,0.5100701677099699,0.8628676380932051,0.0,0.999997247311911,,1.0,,0.9989596219611087,0.5094356062157119
4.4234684,-4.1234684,4.7234684,27216,13450,13766,0.5058054085831863,2005,11761,1881,11741,20,124,13448,0,2,0,1.0,0.0,0.9998513011152417,0.9998513011152417,146,27070,144,13622,0.9863013698630136,0.5032138899150351,0.6914468537217293,0.3170149999999986,0.14565007905509142,1.0,0.5149077995163994,0.8543480349574388,0.0,0.9999977924882727,,1.0,,0.9991654359259738,0.5142856400491468,0.1471354444174961,0.5157511766087436,0.8528626379798872,0.0,0.9999977515742633,,1.0,,0.9991600616521163,0.5151237287025486
4.53405511,-4.23405511,4.8340551099999995,27216,13289,13927,0.5117210464432687,2166,11761,2042,11741,20,124,13287,0,2,0,1.0,0.0,0.9998494995861239,0.9998494995861239,146,27070,144,13783,0.9863013698630136,0.5091614333210196,0.7352405698164232,0.3181908333333333,0.15608766696821602,1.0,0.5208341680504057,0.843910813562714,0.0,0.9999981994941768,,1.0,,0.999327623158821,0.520219414227789,0.15761978519760875,0.5217040910000973,0.8423786696115848,0.0,0.9999981656848306,,1.0,,0.9993231835408639,0.5210841580430383
4.64464182,-4.3446418200000005,4.94464182,27216,13133,14083,0.5174529688418578,2322,11761,2198,11741,20,124,13131,0,2,0,1.0,0.0,0.9998477118708596,0.9998477118708596,146,27070,144,13939,0.9863013698630136,0.5149242704100481,0.7779369128263386,0.3181908333333333,0.16700637335158536,1.0,0.5270337113242962,0.8329924048135531,0.0,0.9999985332002281,,1.0,,0.9994593286030591,0.5264267532749779,0.16858423542764653,0.5279296072186735,0.8314145218550549,0.0,0.9999985052998134,,1.0,,0.9994556714172913,0.5273175828003155
4.75522853,-4.45522853,5.05522853,27216,12954,14262,0.5240299823633157,2501,11761,2377,11741,20,124,12952,0,2,0,1.0,0.0,0.9998456075343524,0.9998456075343524,146,27070,144,14118,0.9863013698630136,0.5215367565570742,0.8271841285700924,0.3244158333333323,0.1784056976224469,1.0,0.5335061451116869,0.8215933217586431,0.0,0.9999988064438772,,1.0,,0.9995660685313672,0.5329073655120249,0.18002812217716546,0.5344273431806194,0.8199708802864016,0.0,0.999998783450433,,1.0,,0.9995630642678446,0.5338236132051836
4.86581524,-4.56581524,5.16581524,27216,12775,14441,0.5306069958847737,2680,11761,2556,11741,20,124,12773,0,2,0,1.0,0.0,0.9998434442270059,0.9998434442270059,146,27070,144,14297,0.9863013698630136,0.5281492427041005,0.8765504194077045,0.32552249999999877,0.19028316201865622,1.0,0.5402500625615188,0.8097160524660503,0.0,0.9999990298888987,,1.0,,0.9996524033939082,0.539659836421264,0.1919487926735796,0.5411957926655212,0.8080504081349114,0.0,0.9999990109642782,,1.0,,0.9996499422821739,0.5406007351372808
4.97640195,-4.67640195,5.2764019499999995,27216,12594,14622,0.5372574955908289,2861,11761,2737,11741,20,124,12592,0,2,0,1.0,0.0,0.9998411942194696,0.9998411942194696,146,27070,144,14478,0.9863013698630136,0.5348356113779091,0.9266451155792638,0.32552249999999877,0.20263424224520138,1.0,0.5472628948197786,0.7973651297323145,0.0,0.9999992123784124,,1.0,,0.9997220951828709,0.5466815890150037,0.20434154621834402,0.5482322866590267,0.795657814726835,0.0,0.9999991968226846,,1.0,,0.9997200845233689,0.5476462712128746
5.08698866,-4.7869886600000005,5.38698866,27216,12384,14832,0.544973544973545,3071,11761,2947,11741,20,124,12382,0,2,0,1.0,0.0,0.9998385012919897,0.9998385012919897,146,27070,144,14688,0.9863013698630136,0.5425932766900629,0.9847825346098521,0.3255916666666654,0.215452311726568,1.0,0.5545408793764938,0.7845471871306813,0.0,0.9999993612335385,,1.0,,0.9997782404483436,0.5539688519709597,0.2171995797759388,0.5555329624587588,0.7827999102007508,0.0,0.9999993484631622,,1.0,,0.9997766022360386,0.5549563496776477
5.19757537,-4.89757537,5.49757537,27216,12188,15028,0.55217519106408,3267,11761,3143,11741,20,124,12186,0,2,0,1.0,0.0,0.9998359041680341,0.9998359041680341,146,27070,144,14884,0.9863013698630136,0.5498337643147395,1.0390047176936381,0.326836666666665,0.22872860059897854,1.0,0.5620790367818935,0.7712710002722997,0.0,0.9999994825054811,,1.0,,0.9998233824468777,0.5615166361744173,0.23051394835645497,0.5630927411799052,0.7694856453816425,0.0,0.9999994720347412,,1.0,,0.9998220512695566,0.5625258817371682
5.30816208,-5.00816208,5.60816208,27216,11953,15263,0.5608098177542622,3502,11761,3378,11741,20,124,11951,0,2,0,1.0,0.0,0.9998326779887894,0.9998326779887894,146,27070,144,15119,0.9863013698630136,0.5585149612116734,1.1039458438162,0.3269058333333332,0.24245217044081963,1.0,0.5698711562985738,0.7575475122889352,0.0,0.9999995811878368,,1.0,,0.9998596054572998,0.569318720230788,0.2442740279944936,0.5709055906304714,0.755725649017909,0.0,0.9999995726128128,,1.0,,0.9998585266485369,0.5703488246505979
5.41874879,-5.118748790000001,5.71874879,27216,11702,15514,0.5700323339212228,3753,11761,3629,11741,20,124,11700,0,2,0,1.0,0.0,0.9998290890446078,0.9998290890446078,146,27070,144,15370,0.9863013698630136,0.5677872183228666,1.1728835923466971,0.3275283333333318,0.2566099055846716,1.0,0.5779097909685453,0.7433898426997377,0.0,0.9999996613950164,,1.0,,0.9998886139000372,0.5773676454246701,0.2584660135573489,0.5789636723802805,0.7415337301543438,0.0,0.9999996543809022,,1.0,,0.9998877419254836,0.5784173275896183
5.5293355,-5.2293355,5.8293355,27216,11483,15733,0.5780790711346266,3972,11761,3848,11741,20,124,11481,0,2,0,1.0,0.0,0.9998258294870679,0.9998258294870679,146,27070,144,15589,0.9863013698630136,0.5758773550055412,1.2327830737409686,0.3275283333333318,0.27118652168207635,1.0,0.5861862624762318,0.7288132789960877,0.0,0.9999997265118692,,1.0,,0.9999117985426297,0.5856547205040363,0.27307445023645616,0.5872582113280407,0.7269253467923205,0.0,0.9999997207812774,,1.0,,0.9999110955979067,0.5867226022479609
